++++ EVENT no. 1 ++++
 i = 65	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.71662	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 66	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.72539	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 67	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.38619	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 68	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.24372	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 69	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.11889	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 70	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.91878	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 71	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.73006	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 72	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.97341	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 73	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.08160	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 74	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.24014	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 75	mother = 8	pdg = 50000051	name = XXX	daughter = 200	eta = -0.95097	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 76	mother = 8	pdg = 50000051	name = XXX	daughter = 199	eta = -0.12823	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 77	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.36570	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 78	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.99995	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 79	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.22617	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 80	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.24054	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 81	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.05613	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 82	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.61576	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 83	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.60018	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 84	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.70976	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 85	mother = 8	pdg = 50000051	name = XXX	daughter = 197	eta = 0.76502	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 86	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.04531	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 87	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.09839	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 88	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.89580	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 89	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.12803	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 90	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.11133	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 91	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.34878	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 92	mother = 8	pdg = 50000051	name = XXX	daughter = 196	eta = -0.51793	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 93	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.08397	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 94	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.86255	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 95	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.76516	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 96	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.67011	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 97	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.58241	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 98	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.52547	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 99	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.38594	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 100	mother = 8	pdg = 50000051	name = XXX	daughter = 195	eta = -1.53513	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 101	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.28819	p_x = -0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 102	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.20862	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 103	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.60045	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 104	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.13990	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 105	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.01105	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 106	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.14195	p_x = -0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 107	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.44528	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 108	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.52954	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 109	mother = 8	pdg = 50000051	name = XXX	daughter = 194	eta = -0.13609	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 110	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.80919	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 111	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.07471	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 112	mother = 8	pdg = 50000051	name = XXX	daughter = 193	eta = -1.20355	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 113	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -2.56813	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 114	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.18384	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 115	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.93496	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 116	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.63531	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 117	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.12272	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 118	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.16762	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 119	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.17541	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 120	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.35406	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 121	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.69112	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 122	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.20181	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 123	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.77000	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 124	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.26742	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 125	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.08986	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 126	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.49966	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 127	mother = 8	pdg = 50000051	name = XXX	daughter = 192	eta = -0.55950	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 128	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.97106	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 129	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.38011	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 130	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.26179	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 131	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.56041	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 132	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.58069	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 133	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.02924	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 134	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.39022	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 135	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.39320	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 136	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.51801	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 137	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.17003	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 138	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.98931	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 139	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.70337	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 140	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.54634	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 141	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.70680	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 142	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.65071	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 143	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.21330	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 144	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.39377	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 145	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.43334	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 146	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.16259	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 147	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.46071	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 148	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 1.24139	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 149	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.45573	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 150	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -2.03692	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 151	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.06428	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 152	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.16225	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 153	mother = 8	pdg = 50000051	name = XXX	daughter = 190	eta = 0.88640	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 154	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.62981	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 155	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.33195	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 156	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.58256	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 157	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.39670	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 158	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.06368	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 159	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.00714	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 160	mother = 8	pdg = 50000051	name = XXX	daughter = 189	eta = -0.35779	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 161	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.60388	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 162	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.42461	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 163	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -0.25223	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 164	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.61163	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 165	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.69202	p_x = -0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 166	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = 0.49998	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 167	mother = 8	pdg = 50000051	name = XXX	daughter = 188	eta = -0.13484	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 168	mother = 8	pdg = 50000051	name = XXX	daughter = -1	eta = -1.79450	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 169	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.05468	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 170	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.12821	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 171	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.43016	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 172	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.29610	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 173	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.24437	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 174	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.78718	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 175	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.24965	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 176	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.28805	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 177	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.54786	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 178	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.00640	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 179	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.86738	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 180	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.74029	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 181	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.81039	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 182	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.27005	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 183	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = -0.40469	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 184	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.21557	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 185	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.03455	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 186	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.06135	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 187	mother = 8	pdg = 50000050	name = XXX	daughter = -1	eta = 0.35691	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 188	mother = 167	pdg = 50000051	name = XXX	daughter = -1	eta = -0.84563	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 189	mother = 160	pdg = 50000051	name = XXX	daughter = -1	eta = -0.84430	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 190	mother = 153	pdg = 50000051	name = XXX	daughter = 191	eta = -0.69938	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 191	mother = 190	pdg = 50000051	name = XXX	daughter = -1	eta = 1.15303	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 192	mother = 127	pdg = 50000051	name = XXX	daughter = -1	eta = 0.43007	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 193	mother = 112	pdg = 50000051	name = XXX	daughter = -1	eta = 1.76548	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 194	mother = 109	pdg = 50000051	name = XXX	daughter = -1	eta = 0.01746	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 195	mother = 100	pdg = 50000051	name = XXX	daughter = -1	eta = -0.43588	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 196	mother = 92	pdg = 50000051	name = XXX	daughter = -1	eta = -0.50178	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 197	mother = 85	pdg = 50000051	name = XXX	daughter = -1	eta = 0.60727	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 198	mother = 85	pdg = 50000051	name = XXX	daughter = -1	eta = 0.82151	p_x = -0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 199	mother = 76	pdg = 50000051	name = XXX	daughter = -1	eta = -0.52786	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 200	mother = 75	pdg = 50000051	name = XXX	daughter = -1	eta = -0.93101	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 201	mother = 36	pdg = 50000051	name = XXX	daughter = -1	eta = -0.99161	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 202	mother = 35	pdg = 50000051	name = XXX	daughter = -1	eta = -0.06186	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 203	mother = 35	pdg = 50000051	name = XXX	daughter = -1	eta = -0.31749	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 204	mother = 6	pdg = 11	name = e-	daughter = 205	eta = -0.25725	p_x = 0.11296	p_y = 0.03136	p_z = -0.03049	m = 0.00051
 i = 205	mother = 204	pdg = 11	name = e-	daughter = -1	eta = 0.29007	p_x = -0.00013	p_y = 0.00020	p_z = 0.00007	m = 0.00051
 i = 206	mother = 204	pdg = 11	name = e-	daughter = -1	eta = -1.47034	p_x = 0.00004	p_y = -0.00003	p_z = -0.00010	m = 0.00051
 i = 207	mother = 5	pdg = 11	name = e-	daughter = -1	eta = -0.30546	p_x = 0.03801	p_y = 0.00680	p_z = -0.01198	m = 0.00051
++++ EVENT no. 160 ++++
 i = 0	mother = -1	pdg = 11	name = e-	daughter = 11	eta = 0.82543	p_x = 0.39940	p_y = -1.50415	p_z = 1.43552	m = 0.00051
 i = 1	mother = -1	pdg = -11	name = e+	daughter = 2	eta = 0.73508	p_x = -0.38587	p_y = 1.48841	p_z = 1.23485	m = 0.00051
 i = 2	mother = 1	pdg = 22	name = gamma	daughter = 9	eta = 0.73476	p_x = -0.00402	p_y = 0.01565	p_z = 0.01297	m = 0.00000
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.53784	p_x = -0.00018	p_y = 0.00017	p_z = -0.00014	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.15049	p_x = -0.00013	p_y = -0.00001	p_z = 0.00002	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 1.24763	p_x = 0.00003	p_y = -0.00007	p_z = 0.00012	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.79388	p_x = 0.00003	p_y = 0.00009	p_z = -0.00009	m = 0.00051
 i = 7	mother = 1	pdg = 22	name = gamma	daughter = 8	eta = 0.73932	p_x = 0.00197	p_y = 0.02489	p_z = 0.02018	m = 0.00000
 i = 8	mother = 7	pdg = 11	name = e-	daughter = -1	eta = 0.67567	p_x = 0.00298	p_y = 0.02293	p_z = 0.01684	m = 0.00051
 i = 9	mother = 2	pdg = 11	name = e-	daughter = 10	eta = 0.72510	p_x = -0.00323	p_y = 0.01474	p_z = 0.01193	m = 0.00051
 i = 10	mother = 9	pdg = 11	name = e-	daughter = -1	eta = 0.67553	p_x = 0.00028	p_y = -0.00003	p_z = 0.00020	m = 0.00051
 i = 11	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.66090	p_x = 0.00008	p_y = -0.00005	p_z = -0.00007	m = 0.00051
 i = 12	mother = 0	pdg = 22	name = gamma	daughter = 19	eta = 0.82541	p_x = 0.00001	p_y = -0.00001	p_z = 0.00001	m = 0.00000
 i = 13	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.81623	p_x = 0.00009	p_y = 0.00015	p_z = 0.00016	m = 0.00051
 i = 14	mother = 0	pdg = 22	name = gamma	daughter = 18	eta = 0.82344	p_x = 0.00001	p_y = -0.00002	p_z = 0.00002	m = 0.00000
 i = 15	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.31931	p_x = -0.00005	p_y = -0.00010	p_z = -0.00004	m = 0.00051
 i = 16	mother = 0	pdg = 22	name = gamma	daughter = 17	eta = 0.82029	p_x = 0.00001	p_y = -0.00001	p_z = 0.00001	m = 0.00000
 i = 17	mother = 16	pdg = 11	name = e-	daughter = -1	eta = 0.59366	p_x = 0.00009	p_y = 0.00004	p_z = 0.00006	m = 0.00051
 i = 18	mother = 14	pdg = 11	name = e-	daughter = -1	eta = -0.12226	p_x = 0.00014	p_y = 0.00006	p_z = -0.00002	m = 0.00051
 i = 19	mother = 12	pdg = 11	name = e-	daughter = -1	eta = 1.57737	p_x = -0.00000	p_y = -0.00004	p_z = 0.00010	m = 0.00051
++++ EVENT no. 161 ++++
 i = 0	mother = -1	pdg = 11	name = e-	daughter = 21	eta = 1.07766	p_x = 0.43325	p_y = 1.27793	p_z = 1.75244	m = 0.00051
 i = 1	mother = -1	pdg = -11	name = e+	daughter = 2	eta = -0.03350	p_x = -0.47605	p_y = -1.23622	p_z = -0.04438	m = 0.00051
 i = 2	mother = 1	pdg = 22	name = gamma	daughter = 19	eta = -0.03372	p_x = -0.00210	p_y = -0.00512	p_z = -0.00019	m = 0.00000
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.47915	p_x = -0.00024	p_y = 0.00004	p_z = -0.00012	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -2.18712	p_x = -0.00004	p_y = -0.00001	p_z = -0.00018	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.07079	p_x = 0.00010	p_y = -0.00007	p_z = 0.00001	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -1.89991	p_x = -0.00007	p_y = -0.00001	p_z = -0.00023	m = 0.00051
 i = 7	mother = 1	pdg = 22	name = gamma	daughter = 13	eta = -0.03609	p_x = -0.33093	p_y = -0.38153	p_z = -0.01823	m = 0.00000
 i = 8	mother = 1	pdg = 22	name = gamma	daughter = 9	eta = -0.04024	p_x = -0.06182	p_y = -0.07101	p_z = -0.00379	m = 0.00000
 i = 9	mother = 8	pdg = -11	name = e+	daughter = -1	eta = -0.07097	p_x = -0.02596	p_y = -0.03195	p_z = -0.00292	m = 0.00051
