++++ EVENT no. 1 ++++
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.84520	p_x = 0.00006	p_y = 0.00001	p_z = 0.00020	m = 0.00051
 i = 9	mother = 0	pdg = 11	name = e-	daughter = 11	eta = 1.49974	p_x = 0.00002	p_y = -0.00022	p_z = 0.00048	m = 0.00051
 i = 10	mother = 0	pdg = -11	name = e+	daughter = -1	eta = -0.31350	p_x = -0.00886	p_y = -0.01015	p_z = -0.00429	m = 0.00051
 i = 11	mother = 9	pdg = 11	name = e-	daughter = -1	eta = 0.56185	p_x = -0.00000	p_y = 0.00017	p_z = 0.00010	m = 0.00051
 i = 12	mother = 9	pdg = 11	name = e-	daughter = -1	eta = -0.10069	p_x = -0.00002	p_y = 0.00011	p_z = -0.00001	m = 0.00051
 i = 13	mother = 9	pdg = 11	name = e-	daughter = -1	eta = 0.13825	p_x = -0.00011	p_y = -0.00001	p_z = 0.00002	m = 0.00051
++++ EVENT no. 243 ++++
 i = 0	mother = -1	pdg = -13	name = mu+	daughter = 7	eta = -0.26432	p_x = 1.54929	p_y = 0.44263	p_z = -0.43087	m = 0.10566
 i = 1	mother = -1	pdg = 13	name = mu-	daughter = 2	eta = -0.21468	p_x = -1.59317	p_y = -0.47655	p_z = -0.35975	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.63261	p_x = -0.00024	p_y = -0.00045	p_z = 0.00034	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.65942	p_x = 0.00004	p_y = -0.00009	p_z = -0.00007	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.52067	p_x = -0.00016	p_y = 0.00019	p_z = -0.00014	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -2.59978	p_x = 0.00002	p_y = -0.00003	p_z = -0.00022	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.56052	p_x = 0.02954	p_y = 0.00297	p_z = -0.01753	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.66683	p_x = -0.00000	p_y = -0.00010	p_z = -0.00007	m = 0.00051
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.16636	p_x = 0.00005	p_y = -0.00006	p_z = 0.00011	m = 0.00051
 i = 9	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -1.11051	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 10	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.04241	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 11	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -1.07768	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 12	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = 0.32742	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 13	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.76157	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 14	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.12411	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 15	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = 0.37323	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 16	mother = 0	pdg = 50000050	name = XXX	daughter = 48	eta = -0.06328	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 17	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.22763	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 18	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.34686	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 19	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.62934	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 20	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.54694	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 21	mother = 0	pdg = 50000050	name = XXX	daughter = 47	eta = 0.42019	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 22	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = 0.23544	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 23	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.19033	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 24	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.56831	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 25	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.74762	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 26	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -1.08680	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 27	mother = 0	pdg = 50000050	name = XXX	daughter = 46	eta = -0.46644	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 28	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -1.12771	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 29	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.36438	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 30	mother = 0	pdg = 50000050	name = XXX	daughter = 45	eta = -0.66922	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 31	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = 0.13045	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 32	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.26070	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 33	mother = 0	pdg = 50000050	name = XXX	daughter = 44	eta = -0.52849	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 34	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.94314	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 35	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.41831	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 36	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = -0.56145	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 37	mother = 0	pdg = 50000050	name = XXX	daughter = -1	eta = 0.00237	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 38	mother = 0	pdg = 50000050	name = XXX	daughter = 43	eta = 0.12991	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 39	mother = 0	pdg = 50000051	name = XXX	daughter = -1	eta = 0.60089	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 40	mother = 0	pdg = 50000051	name = XXX	daughter = -1	eta = -0.33367	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 41	mother = 0	pdg = 50000051	name = XXX	daughter = -1	eta = -0.22964	p_x = -0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 42	mother = 0	pdg = -11	name = e+	daughter = -1	eta = -0.35525	p_x = 0.00649	p_y = -0.01332	p_z = -0.00537	m = 0.00051
 i = 43	mother = 38	pdg = 50000051	name = XXX	daughter = -1	eta = 0.47635	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 44	mother = 33	pdg = 50000051	name = XXX	daughter = -1	eta = -0.64325	p_x = -0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 45	mother = 30	pdg = 50000051	name = XXX	daughter = -1	eta = 0.59353	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 46	mother = 27	pdg = 50000051	name = XXX	daughter = -1	eta = -0.17681	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 47	mother = 21	pdg = 50000051	name = XXX	daughter = -1	eta = 0.26601	p_x = -0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 48	mother = 16	pdg = 50000051	name = XXX	daughter = -1	eta = 1.05910	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
++++ EVENT no. 244 ++++
 i = 0	mother = -1	pdg = 13	name = mu-	daughter = 5	eta = -0.28097	p_x = -1.20300	p_y = 0.23010	p_z = -0.34868	m = 0.10566
 i = 1	mother = -1	pdg = -13	name = mu+	daughter = 2	eta = -0.49357	p_x = 1.14861	p_y = -0.22382	p_z = -0.60132	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -1.88208	p_x = -0.00007	p_y = -0.00001	p_z = -0.00022	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.25974	p_x = -0.00004	p_y = -0.00013	p_z = 0.00004	m = 0.00051
 i = 4	mother = 1	pdg = -11	name = e+	daughter = -1	eta = 0.92656	p_x = -0.00342	p_y = -0.00621	p_z = 0.00755	m = 0.00051
 i = 5	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.30529	p_x = 0.00002	p_y = 0.00010	p_z = -0.00017	m = 0.00051
 i = 6	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.29939	p_x = 0.00000	p_y = 0.00016	p_z = -0.00028	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.48160	p_x = 0.00001	p_y = 0.00005	p_z = -0.00011	m = 0.00051
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.59072	p_x = -0.00003	p_y = 0.00017	p_z = -0.00011	m = 0.00051
 i = 9	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.67639	p_x = 0.02001	p_y = 0.02713	p_z = 0.02458	m = 0.00051
++++ EVENT no. 245 ++++
 i = 0	mother = -1	pdg = 13	name = mu-	daughter = 5	eta = -0.15583	p_x = -0.79871	p_y = 0.43422	p_z = -0.14224	m = 0.10566
 i = 1	mother = -1	pdg = -13	name = mu+	daughter = 2	eta = -0.62949	p_x = 0.80068	p_y = -0.43654	p_z = -0.61274	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.59834	p_x = -0.00014	p_y = -0.00011	p_z = -0.00011	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.24747	p_x = -0.00011	p_y = -0.00012	p_z = -0.00004	m = 0.00051
 i = 4	mother = 1	pdg = -11	name = e+	daughter = -1	eta = 0.19707	p_x = -0.00287	p_y = 0.00741	p_z = 0.00158	m = 0.00051
 i = 5	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.33974	p_x = 0.00003	p_y = 0.00015	p_z = -0.00027	m = 0.00051
 i = 6	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.74645	p_x = -0.00003	p_y = -0.00008	p_z = 0.00007	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.55032	p_x = 0.00000	p_y = -0.00010	p_z = -0.00006	m = 0.00051
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.94975	p_x = -0.01132	p_y = -0.02000	p_z = 0.02525	m = 0.00051
++++ EVENT no. 246 ++++
 i = 0	mother = -1	pdg = -13	name = mu+	daughter = 7	eta = 0.21963	p_x = 1.78435	p_y = -0.66575	p_z = 0.42165	m = 0.10566
 i = 1	mother = -1	pdg = 13	name = mu-	daughter = 2	eta = -0.40698	p_x = -1.78638	p_y = 0.67057	p_z = -0.79818	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.16954	p_x = 0.00001	p_y = 0.00022	p_z = 0.00004	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -3.13925	p_x = 0.00001	p_y = -0.00003	p_z = -0.00037	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.61399	p_x = -0.00010	p_y = 0.00021	p_z = 0.00015	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.01676	p_x = -0.00002	p_y = -0.00011	p_z = 0.00000	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.78524	p_x = 0.02808	p_y = 0.02254	p_z = -0.03127	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.33692	p_x = 0.00005	p_y = 0.00002	p_z = -0.00009	m = 0.00051
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.40229	p_x = -0.00003	p_y = -0.00013	p_z = -0.00006	m = 0.00051
 i = 9	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.52280	p_x = -0.00002	p_y = -0.00020	p_z = -0.00011	m = 0.00051
 i = 10	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.95641	p_x = 0.00010	p_y = 0.00005	p_z = -0.00012	m = 0.00051
 i = 11	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -1.22893	p_x = 0.00005	p_y = -0.00013	p_z = -0.00022	m = 0.00051
 i = 12	mother = 0	pdg = -11	name = e+	daughter = -1	eta = -0.45655	p_x = -0.02718	p_y = -0.00496	p_z = -0.01305	m = 0.00051
++++ EVENT no. 247 ++++
 i = 0	mother = -1	pdg = -13	name = mu+	daughter = 5	eta = -0.08388	p_x = 0.85737	p_y = 0.30861	p_z = -0.07653	m = 0.10566
 i = 1	mother = -1	pdg = 13	name = mu-	daughter = 2	eta = 0.39206	p_x = -0.86709	p_y = -0.33509	p_z = 0.37387	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 1.98717	p_x = 0.00005	p_y = -0.00001	p_z = 0.00018	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.37037	p_x = -0.00013	p_y = 0.00004	p_z = -0.00005	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 2.14641	p_x = -0.00408	p_y = 0.01083	p_z = 0.04880	m = 0.00051
 i = 5	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.76835	p_x = 0.00010	p_y = -0.00016	p_z = -0.00016	m = 0.00051
 i = 6	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.08658	p_x = 0.00010	p_y = -0.00012	p_z = 0.00021	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.89170	p_x = 0.00003	p_y = -0.00009	p_z = 0.00009	m = 0.00051
 i = 8	mother = 0	pdg = -11	name = e+	daughter = -1	eta = 0.67046	p_x = 0.00638	p_y = 0.00884	p_z = 0.00787	m = 0.00051
++++ EVENT no. 248 ++++
 i = 0	mother = -1	pdg = 13	name = mu-	daughter = 3	eta = 0.63901	p_x = 3.28606	p_y = -0.88092	p_z = 2.32497	m = 0.10566
 i = 1	mother = -1	pdg = -13	name = mu+	daughter = 2	eta = -0.34882	p_x = -3.28551	p_y = 0.87107	p_z = -1.20983	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.89956	p_x = -0.00016	p_y = -0.00008	p_z = 0.00018	m = 0.00051
 i = 3	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.05454	p_x = -0.00006	p_y = -0.00005	p_z = 0.00010	m = 0.00051
 i = 4	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.37206	p_x = 0.00003	p_y = -0.00011	p_z = -0.00004	m = 0.00051
++++ EVENT no. 249 ++++
 i = 0	mother = -1	pdg = -13	name = mu+	daughter = 11	eta = 0.89471	p_x = 0.04500	p_y = 1.18176	p_z = 1.20503	m = 0.10566
 i = 1	mother = -1	pdg = 13	name = mu-	daughter = 2	eta = 0.83756	p_x = -0.02981	p_y = -1.18609	p_z = 1.11407	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = 9	eta = 0.09876	p_x = 0.00064	p_y = -0.00061	p_z = 0.00009	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 1.13857	p_x = 0.00011	p_y = 0.00012	p_z = 0.00022	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.38680	p_x = -0.00013	p_y = -0.00011	p_z = -0.00007	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 1.32429	p_x = -0.00008	p_y = 0.00013	p_z = 0.00026	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.66673	p_x = 0.00000	p_y = -0.00017	p_z = -0.00012	m = 0.00051
 i = 7	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.37877	p_x = -0.00012	p_y = -0.00001	p_z = 0.00005	m = 0.00051
 i = 8	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.24577	p_x = -0.00071	p_y = 0.02199	p_z = -0.00546	m = 0.00051
 i = 9	mother = 2	pdg = 11	name = e-	daughter = -1	eta = 0.26632	p_x = 0.00031	p_y = 0.00015	p_z = 0.00009	m = 0.00051
 i = 10	mother = 2	pdg = 11	name = e-	daughter = -1	eta = -1.35471	p_x = -0.00016	p_y = 0.00003	p_z = -0.00029	m = 0.00051
 i = 11	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.05228	p_x = -0.00029	p_y = 0.00013	p_z = 0.00002	m = 0.00051
 i = 12	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.10626	p_x = 0.00022	p_y = 0.00003	p_z = 0.00002	m = 0.00051
 i = 13	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.23629	p_x = 0.00005	p_y = 0.00069	p_z = -0.00017	m = 0.00051
 i = 14	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.57154	p_x = 0.00007	p_y = 0.00019	p_z = -0.00012	m = 0.00051
 i = 15	mother = 0	pdg = -11	name = e+	daughter = -1	eta = -0.76491	p_x = -0.01732	p_y = -0.01332	p_z = -0.01839	m = 0.00051
++++ EVENT no. 250 ++++
 i = 0	mother = -1	pdg = 13	name = mu-	daughter = 27	eta = -0.09652	p_x = -0.57424	p_y = -0.72823	p_z = -0.08965	m = 0.10566
 i = 1	mother = -1	pdg = -13	name = mu+	daughter = 2	eta = 0.32955	p_x = 0.56795	p_y = 0.71920	p_z = 0.30750	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.73851	p_x = -0.00005	p_y = 0.00009	p_z = 0.00008	m = 0.00051
 i = 3	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.29050	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 4	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 1.19388	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 5	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.79832	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 6	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.12262	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 7	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.67444	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 8	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.60598	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 9	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.25195	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 10	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.26726	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 11	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.34023	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 12	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.10086	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 13	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 1.10578	p_x = 0.00000	p_y = -0.00000	p_z = 0.00000	m = 0.00000
 i = 14	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.69357	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 15	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.62271	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 16	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.03236	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 17	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.31969	p_x = 0.00000	p_y = -0.00000	p_z = -0.00000	m = 0.00000
 i = 18	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.81034	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 19	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 1.24691	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 20	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.34918	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 21	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.07703	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 22	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.18145	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 23	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = -0.13888	p_x = 0.00000	p_y = 0.00000	p_z = -0.00000	m = 0.00000
 i = 24	mother = 1	pdg = 50000050	name = XXX	daughter = -1	eta = 0.71291	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 25	mother = 1	pdg = 50000051	name = XXX	daughter = -1	eta = 0.36269	p_x = 0.00000	p_y = 0.00000	p_z = 0.00000	m = 0.00000
 i = 26	mother = 1	pdg = -11	name = e+	daughter = -1	eta = 0.72579	p_x = -0.02442	p_y = 0.03098	p_z = 0.03122	m = 0.00051
 i = 27	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.86958	p_x = -0.00008	p_y = -0.00088	p_z = -0.00087	m = 0.00051
 i = 28	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.48242	p_x = -0.00010	p_y = 0.00003	p_z = 0.00005	m = 0.00051
 i = 29	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.33538	p_x = 0.00006	p_y = -0.00008	p_z = 0.00019	m = 0.00051
 i = 30	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.10203	p_x = -0.00026	p_y = -0.00003	p_z = 0.00003	m = 0.00051
 i = 31	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.44106	p_x = 0.00014	p_y = -0.00005	p_z = 0.00007	m = 0.00051
 i = 32	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.62121	p_x = 0.03001	p_y = -0.02895	p_z = -0.02760	m = 0.00051
++++ EVENT no. 251 ++++
 i = 0	mother = -1	pdg = -13	name = mu+	daughter = 7	eta = 0.84313	p_x = -1.20357	p_y = -0.13261	p_z = 1.14622	m = 0.10566
 i = 1	mother = -1	pdg = 13	name = mu-	daughter = 2	eta = 0.66798	p_x = 1.19910	p_y = 0.13158	p_z = 0.86705	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.32199	p_x = 0.00007	p_y = 0.00017	p_z = -0.00006	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.94099	p_x = 0.00007	p_y = 0.00003	p_z = -0.00008	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.23514	p_x = 0.00004	p_y = -0.00014	p_z = 0.00003	m = 0.00051
 i = 5	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.35172	p_x = -0.00010	p_y = 0.00016	p_z = 0.00007	m = 0.00051
 i = 6	mother = 1	pdg = 11	name = e-	daughter = -1	eta = -0.24804	p_x = 0.04695	p_y = -0.01517	p_z = -0.01236	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.92711	p_x = 0.00009	p_y = 0.00009	p_z = 0.00014	m = 0.00051
 i = 8	mother = 0	pdg = -11	name = e+	daughter = -1	eta = 0.63805	p_x = 0.00308	p_y = -0.03582	p_z = 0.02453	m = 0.00051
++++ EVENT no. 252 ++++
 i = 0	mother = -1	pdg = 13	name = mu-	daughter = 7	eta = 0.21015	p_x = -1.34428	p_y = -0.19092	p_z = 0.28745	m = 0.10566
 i = 1	mother = -1	pdg = -13	name = mu+	daughter = 2	eta = -0.53692	p_x = 1.35048	p_y = 0.19831	p_z = -0.76860	m = 0.10566
 i = 2	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.07265	p_x = 0.00118	p_y = 0.00090	p_z = 0.00011	m = 0.00051
 i = 3	mother = 1	pdg = 11	name = e-	daughter = 6	eta = -0.08986	p_x = 0.00007	p_y = 0.00024	p_z = -0.00002	m = 0.00051
 i = 4	mother = 1	pdg = 11	name = e-	daughter = -1	eta = 0.12202	p_x = 0.00005	p_y = 0.00011	p_z = 0.00001	m = 0.00051
 i = 5	mother = 1	pdg = -11	name = e+	daughter = -1	eta = 0.65547	p_x = -0.02534	p_y = -0.00478	p_z = 0.01814	m = 0.00051
 i = 6	mother = 3	pdg = 11	name = e-	daughter = -1	eta = -0.08318	p_x = -0.00011	p_y = 0.00006	p_z = -0.00001	m = 0.00051
 i = 7	mother = 0	pdg = 11	name = e-	daughter = 11	eta = 0.08055	p_x = -0.00659	p_y = 0.00139	p_z = 0.00054	m = 0.00051
 i = 8	mother = 0	pdg = 11	name = e-	daughter = -1	eta = -0.85805	p_x = -0.00006	p_y = -0.00015	p_z = -0.00016	m = 0.00051
 i = 9	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 1.69920	p_x = -0.00004	p_y = -0.00013	p_z = 0.00037	m = 0.00051
 i = 10	mother = 0	pdg = 11	name = e-	daughter = -1	eta = 0.24598	p_x = -0.02529	p_y = -0.00245	p_z = 0.00631	m = 0.00051
 i = 11	mother = 7	pdg = 11	name = e-	daughter = -1	eta = -1.90621	p_x = 0.00007	p_y = -0.00000	p_z = -0.00023	m = 0.00051
 i = 12	mother = 7	pdg = 11	name = e-	daughter = -1	eta = -0.42236	p_x = 0.00023	p_y = -0.00016	p_z = -0.00012	m = 0.00051
 i = 13	mother = 7	pdg = 11	name = e-	daughter = -1	eta = 0.96934	p_x = -0.00014	p_y = 0.00016	p_z = 0.00024	m = 0.00051
 i = 14	mother = 7	pdg = 11	name = e-	daughter = -1	eta = 0.50668	p_x = -0.00014	p_y = 0.00010	p_z = 0.00009	m = 0.00051
++++ EVENT no. 253 ++++
